EAC,GI,TM,the_date,hour
12.397,782.416666666667,46.05,2019-09-19,13
10.712,619.3,41.2166666666667,2019-09-19,14
7.61999999999999,410.033333333333,37.1833333333333,2019-09-19,15
3.437,190.866666666667,32.45,2019-09-19,16
0.458000000000013,27.9666666666667,28.3,2019-09-19,17
0.0,0.116666666666667,25.0,2019-09-20,5
0.552,32.65,25.4333333333333,2019-09-20,6
3.342,173.416666666667,27.95,2019-09-20,7
8.664,470.9,33.45,2019-09-20,8
11.17,654.5,36.8,2019-09-20,9
13.914,886.066666666667,39.2666666666667,2019-09-20,10
13.644,879.933333333333,38.6166666666667,2019-09-20,11
14.27,923.983333333333,40.2166666666667,2019-09-20,12
13.402,823.383333333333,38.9,2019-09-20,13
10.587,610.133333333333,36.6,2019-09-20,14
4.797,244.65,31.6166666666667,2019-09-20,15
2.57400000000001,134.483333333333,28.6666666666667,2019-09-20,16
0.622,36.7666666666667,26.5833333333333,2019-09-20,17
0.0,0.35,23.0,2019-09-21,5
0.798,43.55,23.8,2019-09-21,6
3.536,181.5,25.9333333333333,2019-09-21,7
9.987,554.25,32.9666666666667,2019-09-21,8
8.819,506.2,34.6,2019-09-21,9
11.01,695.133333333333,40.0,2019-09-21,10
9.613,550.983333333333,38.4333333333333,2019-09-21,11
7.57,397.516666666667,35.0,2019-09-21,12
10.248,576.2,36.7333333333333,2019-09-21,13
9.28299999999999,506.9,38.1166666666667,2019-09-21,14
7.44,402.166666666667,36.2,2019-09-21,15
2.821,142.433333333333,29.5833333333333,2019-09-21,16
0.409999999999997,23.9,26.4666666666667,2019-09-21,17
0.0,0.416666666666667,23.0,2019-09-22,5
0.784,43.3166666666667,24.8666666666667,2019-09-22,6
3.858,192.733333333333,31.2,2019-09-22,7
6.139,315.15,35.0666666666667,2019-09-22,8
8.717,479.783333333333,38.85,2019-09-22,9
10.883,654.066666666667,44.3,2019-09-22,10
8.551,473.183333333333,45.05,2019-09-22,11
10.944,664.35,49.3666666666667,2019-09-22,12
8.586,488.15,45.3833333333333,2019-09-22,13
10.432,585.9,41.55,2019-09-22,14
7.497,394.25,37.5666666666667,2019-09-22,15
3.735,206.533333333333,33.6666666666667,2019-09-22,16
0.469000000000008,28.7833333333333,28.4333333333333,2019-09-22,17
0.0,0.666666666666667,23.0,2019-09-23,5
0.774,43.2333333333333,23.4833333333333,2019-09-23,6
5.812,295.866666666667,31.4,2019-09-23,7
8.286,444.783333333333,37.7833333333333,2019-09-23,8
10.422,622.033333333333,43.1833333333333,2019-09-23,9
11.803,786.466666666667,47.5666666666667,2019-09-23,10
11.292,720.95,48.2,2019-09-23,11
10.842,658.733333333333,46.9833333333333,2019-09-23,12
12.34,780.033333333333,51.15,2019-09-23,13
10.858,620.4,43.0166666666667,2019-09-23,14
7.871,412.55,38.25,2019-09-23,15
3.545,197.5,33.7333333333333,2019-09-23,16
0.542999999999992,32.4166666666667,28.7166666666667,2019-09-23,17
0.006,0.866666666666667,21.0,2019-09-24,5
1.267,70.55,23.4833333333333,2019-09-24,6
4.676,253.566666666667,30.7833333333333,2019-09-24,7
8.648,471.766666666667,38.7833333333333,2019-09-24,8
11.057,656.883333333333,44.6333333333333,2019-09-24,9
12.694,816.0,49.0833333333333,2019-09-24,10
11.846,771.15,51.1166666666667,2019-09-24,11
13.256,890.716666666667,50.6666666666667,2019-09-24,12
8.503,500.116666666667,41.7333333333333,2019-09-24,13
6.429,338.6,36.3833333333333,2019-09-24,14
3.833,197.833333333333,33.1,2019-09-24,15
1.851,97.05,31.0333333333333,2019-09-24,16
0.271000000000001,16.7666666666667,28.4333333333333,2019-09-24,17
0.0,0.666666666666667,21.0,2019-09-25,5
1.324,78.3833333333333,23.3666666666667,2019-09-25,6
5.036,282.433333333333,32.0166666666667,2019-09-25,7
9.235,512.05,40.55,2019-09-25,8
11.708,713.116666666667,43.8333333333333,2019-09-25,9
12.938,851.116666666667,48.0666666666667,2019-09-25,10
13.37,915.816666666667,52.0166666666667,2019-09-25,11
13.111,879.666666666667,51.3833333333333,2019-09-25,12
12.405,775.516666666667,46.0333333333333,2019-09-25,13
10.499,603.083333333333,41.85,2019-09-25,14
7.048,373.366666666667,36.9166666666667,2019-09-25,15
2.80200000000001,153.1,31.7,2019-09-25,16
0.412999999999997,23.8,28.3666666666667,2019-09-25,17
0.0,0.533333333333333,21.0,2019-09-26,5
1.173,68.4,23.4666666666667,2019-09-26,6
4.634,262.533333333333,32.0,2019-09-26,7
8.825,490.4,41.2,2019-09-26,8
11.367,698.766666666667,46.3,2019-09-26,9
12.665,840.666666666667,52.7,2019-09-26,10
11.191,734.683333333333,49.9833333333333,2019-09-26,11
12.307,814.0,51.8166666666667,2019-09-26,12
7.364,420.083333333333,43.2666666666667,2019-09-26,13
8.289,483.033333333333,44.6166666666667,2019-09-26,14
7.006,373.933333333333,38.7333333333333,2019-09-26,15
2.842,154.3,32.9833333333333,2019-09-26,16
0.364999999999995,21.5666666666667,29.0666666666667,2019-09-26,17
0.0,0.0833333333333333,22.65,2019-09-27,5
1.147,66.2833333333333,24.0833333333333,2019-09-27,6
4.732,272.95,32.7,2019-09-27,7
8.739,488.4,40.55,2019-09-27,8
10.91,669.133333333333,46.55,2019-09-27,9
11.503,736.4,46.3833333333333,2019-09-27,10
12.804,869.366666666667,52.2666666666667,2019-09-27,11
12.661,840.45,52.5166666666667,2019-09-27,12
7.33900000000001,406.65,41.2166666666667,2019-09-27,13
5.85499999999999,307.583333333333,38.0666666666667,2019-09-27,14
3.74000000000001,187.066666666667,34.6666666666667,2019-09-27,15
2.818,140.6,33.6666666666667,2019-09-27,16
0.509,27.85,30.3333333333333,2019-09-27,17
0.0,0.0666666666666667,24.55,2019-09-28,5
0.45,27.75,25.8833333333333,2019-09-28,6
2.612,136.966666666667,30.6,2019-09-28,7
7.197,395.933333333333,39.3,2019-09-28,8
8.605,516.05,45.3666666666667,2019-09-28,9
10.126,629.55,47.0166666666667,2019-09-28,10
8.941,534.0,43.7,2019-09-28,11
9.821,610.716666666667,44.3333333333333,2019-09-28,12
11.283,704.566666666667,46.5,2019-09-28,13
8.23500000000001,468.4,42.3333333333333,2019-09-28,14
5.456,290.283333333333,37.35,2019-09-28,15
3.063,153.65,34.7333333333333,2019-09-28,16
0.531000000000006,27.6666666666667,31.3166666666667,2019-09-28,17
0.0,0.233333333333333,24.0,2019-09-29,5
0.76,44.8833333333333,25.05,2019-09-29,6
4.841,273.583333333333,33.9666666666667,2019-09-29,7
9.249,529.183333333333,44.5833333333333,2019-09-29,8
10.332,638.3,46.35,2019-09-29,9
9.892,605.966666666667,42.75,2019-09-29,10
13.45,957.65,56.75,2019-09-29,11
12.082,826.166666666667,54.5,2019-09-29,12
11.815,781.883333333333,53.55,2019-09-29,13
7.182,405.016666666667,44.3333333333333,2019-09-29,14
6.545,358.2,40.4333333333333,2019-09-29,15
2.649,142.383333333333,34.4166666666667,2019-09-29,16
0.394000000000005,23.0333333333333,31.3833333333333,2019-09-29,17
0.0,0.0333333333333333,25.0,2019-09-30,5
0.729,39.5,26.1,2019-09-30,6
2.484,123.483333333333,29.3333333333333,2019-09-30,7
3.689,184.85,33.6333333333333,2019-09-30,8
3.805,181.766666666667,33.3833333333333,2019-09-30,9
4.807,232.383333333333,36.65,2019-09-30,10
6.422,324.4,39.3166666666667,2019-09-30,11
7.332,386.016666666667,42.7666666666667,2019-09-30,12
5.274,253.7,35.8333333333333,2019-09-30,13
5.86199999999999,302.05,40.5,2019-09-30,14
2.85899999999999,145.1,33.9333333333333,2019-09-30,15
1.453,73.7166666666667,31.65,2019-09-30,16
0.9570000000000001,49.599999999999994,28.299999999999997,2019-09-30,17
0.461,25.4833333333333,24.95,2019-10-01,6
2.015,97.0166666666667,28.1833333333333,2019-10-01,7
4.238,207.466666666667,32.8333333333333,2019-10-01,8
6.68,353.466666666667,38.9,2019-10-01,9
7.554,395.966666666667,40.1833333333333,2019-10-01,10
13.088,870.683333333333,54.1833333333333,2019-10-01,11
11.373,738.383333333333,52.6666666666667,2019-10-01,12
12.349,778.65,50.2166666666667,2019-10-01,13
8.937,494.833333333333,42.05,2019-10-01,14
5.178,265.516666666667,37.05,2019-10-01,15
3.18600000000001,163.95,34.3666666666667,2019-10-01,16
0.560000000000002,31.6333333333333,30.75,2019-10-01,17
0.0,0.516666666666667,24.6,2019-10-02,5
1.208,74.2,26.45,2019-10-02,6
5.104,291.966666666667,33.0666666666667,2019-10-02,7
9.614,535.666666666667,42.2333333333333,2019-10-02,8
11.987,741.783333333333,48.1,2019-10-02,9
13.043,875.033333333333,54.0,2019-10-02,10
13.14,890.716666666667,52.8666666666667,2019-10-02,11
13.166,883.183333333333,51.55,2019-10-02,12
11.706,741.966666666667,52.1,2019-10-02,13
8.066,457.883333333333,44.8333333333333,2019-10-02,14
6.02,322.716666666667,39.5333333333333,2019-10-02,15
2.69,147.333333333333,35.5,2019-10-02,16
0.353000000000009,19.9833333333333,31.0333333333333,2019-10-02,17
0.0,0.416666666666667,26.3833333333333,2019-10-03,5
0.734,41.2333333333333,26.8833333333333,2019-10-03,6
3.658,190.833333333333,32.05,2019-10-03,7
8.625,483.666666666667,43.1666666666667,2019-10-03,8
10.978,675.9,50.3,2019-10-03,9
12.376,823.833333333333,54.15,2019-10-03,10
10.242,666.316666666667,54.1,2019-10-03,11
11.079,698.216666666667,49.2833333333333,2019-10-03,12
9.45400000000001,588.75,48.35,2019-10-03,13
7.85600000000001,427.75,40.8833333333333,2019-10-03,14
6.67699999999999,357.5,39.1833333333333,2019-10-03,15
2.676,144.766666666667,33.8666666666667,2019-10-03,16
0.327999999999989,18.2333333333333,29.4666666666667,2019-10-03,17
0.0,0.216666666666667,24.8333333333333,2019-10-04,5
0.788,43.4,25.8333333333333,2019-10-04,6
4.306,236.1,33.25,2019-10-04,7
8.34,464.5,42.0333333333333,2019-10-04,8
10.762,658.55,50.0,2019-10-04,9
9.515,578.4,46.5833333333333,2019-10-04,10
10.542,661.983333333333,48.2833333333333,2019-10-04,11
10.656,670.583333333333,48.05,2019-10-04,12
9.724,572.916666666667,41.9666666666667,2019-10-04,13
8.241,464.25,39.9833333333333,2019-10-04,14
4.337,223.316666666667,34.9833333333333,2019-10-04,15
3.536,177.383333333333,33.8166666666667,2019-10-04,16
0.623000000000005,34.5333333333333,30.5833333333333,2019-10-04,17
0.0,0.516666666666667,25.2,2019-10-05,5
0.898,49.4,26.9833333333333,2019-10-05,6
2.524,129.233333333333,30.7166666666667,2019-10-05,7
7.839,432.566666666667,38.9166666666667,2019-10-05,8
8.764,507.6,44.85,2019-10-05,9
9.276,548.783333333333,44.6,2019-10-05,10
10.23,642.8,49.2166666666667,2019-10-05,11
9.893,628.916666666667,47.0833333333333,2019-10-05,12
9.802,586.85,44.5333333333333,2019-10-05,13
7.41,407.983333333333,38.8,2019-10-05,14
6.432,334.483333333333,36.9833333333333,2019-10-05,15
1.42400000000001,69.9333333333333,29.8833333333333,2019-10-05,16
0.119,7.76666666666667,28.9666666666667,2019-10-05,17
0.415,25.7833333333333,26.55,2019-10-06,6
3.126,165.833333333333,31.4,2019-10-06,7
7.505,415.833333333333,40.75,2019-10-06,8
8.821,515.416666666667,45.1,2019-10-06,9
10.323,639.933333333333,47.5,2019-10-06,10
8.676,515.516666666667,45.9166666666667,2019-10-06,11
6.061,322.85,39.8,2019-10-06,12
8.321,463.966666666667,41.0333333333333,2019-10-06,13
5.927,323.166666666667,39.0666666666667,2019-10-06,14
4.978,264.683333333333,37.2833333333333,2019-10-06,15
1.121,61.85,31.7333333333333,2019-10-06,16
0.111000000000004,7.4,29.5,2019-10-06,17
0.0,0.116666666666667,24.7,2019-10-07,5
0.584,32.6333333333333,25.7,2019-10-07,6
3.785,205.633333333333,31.4,2019-10-07,7
7.785,432.483333333333,41.0166666666667,2019-10-07,8
10.358,630.433333333333,49.0333333333333,2019-10-07,9
10.475,659.5,50.1333333333333,2019-10-07,10
7.065,399.383333333333,45.4,2019-10-07,11
10.962,690.6,45.6833333333333,2019-10-07,12
11.44,710.266666666667,46.2333333333333,2019-10-07,13
8.957,511.75,41.8,2019-10-07,14
6.154,329.816666666667,37.2333333333333,2019-10-07,15
2.773,146.4,33.2833333333333,2019-10-07,16
0.359000000000009,19.6,29.6666666666667,2019-10-07,17
0.0,0.0833333333333333,25.65,2019-10-08,5
0.787,43.8,25.8333333333333,2019-10-08,6
3.855,205.916666666667,31.7333333333333,2019-10-08,7
6.379,341.8,37.2333333333333,2019-10-08,8
4.924,253.75,35.2,2019-10-08,9
7.067,398.333333333333,38.4333333333333,2019-10-08,10
10.769,682.883333333333,48.3833333333333,2019-10-08,11
10.73,673.0,50.15,2019-10-08,12
10.476,646.0,48.6666666666667,2019-10-08,13
8.204,465.45,41.7833333333333,2019-10-08,14
5.42100000000001,290.383333333333,37.4,2019-10-08,15
2.14599999999999,115.133333333333,32.9666666666667,2019-10-08,16
0.192000000000007,11.1666666666667,29.25,2019-10-08,17
0.0,0.133333333333333,24.8,2019-10-09,5
0.519,30.8666666666667,26.0,2019-10-09,6
3.046,162.05,31.0166666666667,2019-10-09,7
5.113,270.516666666667,36.3,2019-10-09,8
2.55,128.766666666667,34.4833333333333,2019-10-09,9
7.566,441.0,40.6666666666667,2019-10-09,10
9.899,609.966666666667,48.6166666666667,2019-10-09,11
9.732,594.85,48.1333333333333,2019-10-09,12
7.36,418.65,44.4833333333333,2019-10-09,13
6.134,324.066666666667,39.7333333333333,2019-10-09,14
4.637,248.466666666667,37.0666666666667,2019-10-09,15
2.139,116.7,32.9166666666667,2019-10-09,16
0.153000000000006,9.96666666666667,29.25,2019-10-09,17
0.0,0.116666666666667,23.0833333333333,2019-10-10,5
0.776,44.85,25.5833333333333,2019-10-10,6
3.07,161.4,29.45,2019-10-10,7
7.192,398.1,38.4333333333333,2019-10-10,8
8.231,472.533333333333,41.6166666666667,2019-10-10,9
8.3,491.883333333333,43.8333333333333,2019-10-10,10
11.977,780.516666666667,49.3833333333333,2019-10-10,11
12.32,817.966666666667,52.25,2019-10-10,12
11.576,730.866666666667,48.6333333333333,2019-10-10,13
9.67100000000001,554.7,42.9333333333333,2019-10-10,14
6.38499999999999,344.716666666667,37.55,2019-10-10,15
2.422,144.016666666667,32.7166666666667,2019-10-10,16
0.207999999999998,12.6333333333333,28.2,2019-10-10,17
0.0,0.0333333333333333,23.6666666666667,2019-10-11,5
0.595,34.1833333333333,24.5833333333333,2019-10-11,6
2.103,110.116666666667,28.1,2019-10-11,7
7.887,436.9,37.5833333333333,2019-10-11,8
10.167,613.266666666667,45.35,2019-10-11,9
10.527,672.966666666667,45.5,2019-10-11,10
9.791,619.133333333333,45.35,2019-10-11,11
10.705,676.2,45.0,2019-10-11,12
11.635,728.266666666667,45.7166666666667,2019-10-11,13
9.756,565.883333333333,43.55,2019-10-11,14
6.28,347.0,40.0833333333333,2019-10-11,15
2.30499999999999,134.133333333333,33.3,2019-10-11,16
0.197999999999993,11.9166666666667,28.4333333333333,2019-10-11,17
0.0,0.0666666666666667,23.25,2019-10-12,5
0.731,42.8666666666667,24.75,2019-10-12,6
3.66,197.15,30.2833333333333,2019-10-12,7
7.546,420.9,38.0166666666667,2019-10-12,8
9.393,561.366666666667,44.7,2019-10-12,9
10.369,660.733333333333,47.4666666666667,2019-10-12,10
7.412,437.183333333333,40.8,2019-10-12,11
9.508,585.033333333333,44.4833333333333,2019-10-12,12
9.483,561.05,42.65,2019-10-12,13
8.58300000000001,491.516666666667,41.9166666666667,2019-10-12,14
4.965,271.25,38.05,2019-10-12,15
2.139,117.966666666667,33.6,2019-10-12,16
0.156000000000006,9.43333333333333,28.9833333333333,2019-10-12,17
0.0,0.05,23.7,2019-10-13,5
0.811,47.0,24.9833333333333,2019-10-13,6
3.625,198.4,30.95,2019-10-13,7
6.72,367.833333333333,38.8166666666667,2019-10-13,8
6.5,364.5,37.9,2019-10-13,9
9.462,576.8,42.9166666666667,2019-10-13,10
11.822,780.0,48.15,2019-10-13,11
10.606,678.816666666667,46.5166666666667,2019-10-13,12
11.356,714.283333333333,46.8666666666667,2019-10-13,13
9.35699999999999,535.533333333333,40.9333333333333,2019-10-13,14
5.875,321.7,37.1166666666667,2019-10-13,15
2.155,123.283333333333,32.45,2019-10-13,16
0.173000000000002,10.25,28.4666666666667,2019-10-13,17
0.28,18.0666666666667,24.6166666666667,2019-10-14,6
1.436,76.2333333333333,26.8666666666667,2019-10-14,7
4.431,230.25,32.7833333333333,2019-10-14,8
8.04,463.5,40.7,2019-10-14,9
11.659,760.283333333333,52.0833333333333,2019-10-14,10
10.298,654.133333333333,47.8833333333333,2019-10-14,11
9.953,615.0,47.0166666666667,2019-10-14,12
10.13,622.8,47.7333333333333,2019-10-14,13
5.172,275.716666666667,37.7666666666667,2019-10-14,14
5.793,315.3,35.7666666666667,2019-10-14,15
2.10899999999999,116.383333333333,31.0333333333333,2019-10-14,16
0.159999999999997,10.5333333333333,27.8,2019-10-14,17
0.211,14.9166666666667,23.85,2019-10-15,6
1.962,100.55,26.8833333333333,2019-10-15,7
7.436,409.5,36.2333333333333,2019-10-15,8
10.849,658.05,42.8166666666667,2019-10-15,9
12.269,802.9,47.6333333333333,2019-10-15,10
12.62,864.766666666667,53.5833333333333,2019-10-15,11
11.528,753.433333333333,45.6666666666667,2019-10-15,12
11.828,735.633333333333,43.8666666666667,2019-10-15,13
9.526,549.733333333333,42.9666666666667,2019-10-15,14
6.03700000000001,334.083333333333,36.7833333333333,2019-10-15,15
2.218,131.416666666667,31.0166666666667,2019-10-15,16
0.155999999999992,9.56666666666667,26.3833333333333,2019-10-15,17
0.0,0.0166666666666667,21.0,2019-10-16,5
0.777,46.6833333333333,21.95,2019-10-16,6
4.308,238.133333333333,29.0,2019-10-16,7
8.32,458.266666666667,34.6,2019-10-16,8
10.852,655.283333333333,41.7166666666667,2019-10-16,9
11.377,726.05,48.6333333333333,2019-10-16,10
12.329,820.266666666667,51.85,2019-10-16,11
11.942,797.016666666667,52.2333333333333,2019-10-16,12
9.68500000000001,578.6,43.35,2019-10-16,13
8.831,504.15,38.7333333333333,2019-10-16,14
5.874,322.2,35.5833333333333,2019-10-16,15
2.42599999999999,134.516666666667,31.4,2019-10-16,16
0.183000000000007,10.5166666666667,27.1833333333333,2019-10-16,17
0.388,23.9166666666667,23.7,2019-10-17,6
2.887,147.833333333333,27.5166666666667,2019-10-17,7
4.85,252.9,31.1,2019-10-17,8
11.029,672.416666666667,42.5333333333333,2019-10-17,9
12.338,811.133333333333,47.9166666666667,2019-10-17,10
12.745,870.1,48.9666666666667,2019-10-17,11
12.058,799.833333333333,48.35,2019-10-17,12
11.847,741.7,44.4833333333333,2019-10-17,13
9.947,574.45,40.7666666666667,2019-10-17,14
6.187,345.433333333333,36.1333333333333,2019-10-17,15
1.97200000000001,119.266666666667,30.4666666666667,2019-10-17,16
0.113,7.11666666666667,26.5,2019-10-17,17
0.626,37.2,20.1333333333333,2019-10-18,6
4.389,261.2,28.9666666666667,2019-10-18,7
9.036,507.583333333333,36.35,2019-10-18,8
11.299,701.516666666667,44.9166666666667,2019-10-18,9
12.516,836.783333333333,50.0,2019-10-18,10
12.763,887.1,54.7,2019-10-18,11
12.518,850.166666666667,52.7666666666667,2019-10-18,12
11.736,730.05,42.7333333333333,2019-10-18,13
9.65599999999999,550.866666666667,39.3,2019-10-18,14
5.95,332.016666666667,35.1,2019-10-18,15
1.985,122.583333333333,30.3,2019-10-18,16
0.105999999999995,6.93333333333333,26.0166666666667,2019-10-18,17
0.064,6.51666666666667,23.0,2019-10-19,6
0.923,49.4,24.4166666666667,2019-10-19,7
2.817,141.866666666667,27.7333333333333,2019-10-19,8
7.927,442.716666666667,34.5166666666667,2019-10-19,9
12.05,762.733333333333,43.6833333333333,2019-10-19,10
10.991,696.15,46.5,2019-10-19,11
11.065,710.5,47.15,2019-10-19,12
10.95,678.2,43.6333333333333,2019-10-19,13
9.388,531.483333333333,37.7666666666667,2019-10-19,14
5.681,311.316666666667,33.0333333333333,2019-10-19,15
1.869,110.683333333333,28.3333333333333,2019-10-19,16
0.0919999999999987,6.03333333333333,24.7166666666667,2019-10-19,17
0.529,30.25,21.0166666666667,2019-10-20,6
3.022,162.266666666667,24.5833333333333,2019-10-20,7
8.204,454.016666666667,33.6166666666667,2019-10-20,8
10.72,642.583333333333,39.3333333333333,2019-10-20,9
12.378,795.25,43.3833333333333,2019-10-20,10
12.849,854.916666666667,46.8333333333333,2019-10-20,11
12.753,835.4,45.55,2019-10-20,12
11.633,724.366666666667,44.4833333333333,2019-10-20,13
9.29300000000001,531.916666666667,38.8833333333333,2019-10-20,14
5.97199999999999,334.266666666667,35.15,2019-10-20,15
1.92699999999999,114.2,29.5333333333333,2019-10-20,16
0.090999999999994,5.91666666666667,25.35,2019-10-20,17
0.613,36.75,22.1833333333333,2019-10-21,6
2.918,151.933333333333,26.3,2019-10-21,7
7.06,393.616666666667,32.3166666666667,2019-10-21,8
11.223,681.833333333333,40.2,2019-10-21,9
11.924,766.433333333333,45.3833333333333,2019-10-21,10
9.006,538.583333333333,42.3,2019-10-21,11
10.966,689.633333333333,41.6166666666667,2019-10-21,12
6.642,371.516666666667,36.6166666666667,2019-10-21,13
6.02799999999999,324.883333333333,33.2666666666667,2019-10-21,14
5.142,278.833333333333,33.25,2019-10-21,15
1.316,68.5666666666667,28.2666666666667,2019-10-21,16
0.0369999999999919,2.81666666666667,25.3666666666667,2019-10-21,17
0.0,0.0166666666666667,19.6333333333333,2019-10-22,5
0.734,45.1166666666667,20.4,2019-10-22,6
4.294,266.833333333333,28.55,2019-10-22,7
8.95,508.25,37.5166666666667,2019-10-22,8
11.236,707.016666666667,46.75,2019-10-22,9
12.396,832.616666666667,48.1,2019-10-22,10
12.578,878.7,51.0833333333333,2019-10-22,11
11.482,771.85,50.6833333333333,2019-10-22,12
10.238,624.166666666667,43.4833333333333,2019-10-22,13
8.40300000000001,483.366666666667,39.6,2019-10-22,14
5.57299999999999,306.966666666667,35.5,2019-10-22,15
1.83199999999999,100.866666666667,30.2666666666667,2019-10-22,16
0.0490000000000066,3.61666666666667,26.6833333333333,2019-10-22,17
0.501,28.7,22.1666666666667,2019-10-23,6
3.527,194.45,27.7166666666667,2019-10-23,7
8.241,468.466666666667,38.3333333333333,2019-10-23,8
10.353,644.466666666667,45.0,2019-10-23,9
10.545,683.433333333333,48.4666666666667,2019-10-23,10
11.945,796.483333333333,47.6,2019-10-23,11
11.831,780.883333333333,46.4166666666667,2019-10-23,12
11.597,734.616666666667,44.7166666666667,2019-10-23,13
8.265,477.966666666667,40.3833333333333,2019-10-23,14
5.547,306.483333333333,34.1333333333333,2019-10-23,15
1.843,114.15,29.85,2019-10-23,16
0.0900000000000034,6.1,26.4166666666667,2019-10-23,17
0.366,22.3166666666667,22.3666666666667,2019-10-24,6
1.696,87.2833333333333,25.3,2019-10-24,7
5.961,332.9,32.45,2019-10-24,8
10.241,621.983333333333,41.1166666666667,2019-10-24,9
10.074,626.533333333333,43.6833333333333,2019-10-24,10
12.06,814.55,48.35,2019-10-24,11
11.588,764.133333333333,46.2666666666667,2019-10-24,12
9.95800000000001,610.1,40.7333333333333,2019-10-24,13
9.58799999999999,555.633333333333,39.4,2019-10-24,14
5.57000000000001,317.583333333333,35.4,2019-10-24,15
1.776,115.016666666667,30.3833333333333,2019-10-24,16
0.0740000000000123,5.28333333333333,25.7,2019-10-24,17
0.477,28.0666666666667,21.8333333333333,2019-10-25,6
2.642,141.883333333333,25.6,2019-10-25,7
7.835,441.4,36.35,2019-10-25,8
10.392,639.833333333333,44.45,2019-10-25,9
11.54,752.116666666667,46.3,2019-10-25,10
11.51,769.266666666667,47.1833333333333,2019-10-25,11
9.667,601.216666666667,46.0,2019-10-25,12
8.187,487.55,42.6,2019-10-25,13
8.51,492.716666666667,41.8333333333333,2019-10-25,14
5.18300000000001,293.816666666667,36.15,2019-10-25,15
1.583,96.5,29.8166666666667,2019-10-25,16
0.061000000000007,4.06666666666667,25.9333333333333,2019-10-25,17
0.354,22.35,21.5333333333333,2019-10-26,6
3.035,173.55,26.8833333333333,2019-10-26,7
7.542,428.916666666667,36.9833333333333,2019-10-26,8
10.37,638.633333333333,43.7166666666667,2019-10-26,9
9.223,567.5,40.3333333333333,2019-10-26,10
11.524,763.533333333333,47.9833333333333,2019-10-26,11
11.493,767.55,50.6833333333333,2019-10-26,12
10.033,631.566666666667,45.1833333333333,2019-10-26,13
8.633,504.116666666667,40.8,2019-10-26,14
5.33,303.383333333333,33.8833333333333,2019-10-26,15
1.63,100.933333333333,29.9166666666667,2019-10-26,16
0.0580000000000069,3.48333333333333,25.7166666666667,2019-10-26,17
0.512,26.7333333333333,20.8666666666667,2019-10-27,6
3.773,216.55,26.2166666666667,2019-10-27,7
7.876,443.466666666667,34.5,2019-10-27,8
10.23,623.233333333333,41.7333333333333,2019-10-27,9
11.242,727.133333333333,46.5666666666667,2019-10-27,10
11.948,804.716666666667,49.4166666666667,2019-10-27,11
11.725,791.716666666667,51.7833333333333,2019-10-27,12
10.04,640.316666666667,47.4166666666667,2019-10-27,13
8.175,460.083333333333,36.1833333333333,2019-10-27,14
5.42699999999999,305.85,32.8166666666667,2019-10-27,15
1.062,60.4,27.9333333333333,2019-10-27,16
0.070999999999998,4.61666666666667,25.6333333333333,2019-10-27,17
0.565,29.1166666666667,21.3666666666667,2019-10-28,6
3.555,205.6,26.2833333333333,2019-10-28,7
7.658,436.8,36.75,2019-10-28,8
10.282,637.7,45.75,2019-10-28,9
11.811,777.516666666667,46.0333333333333,2019-10-28,10
12.363,833.85,46.3333333333333,2019-10-28,11
12.284,806.883333333333,43.1833333333333,2019-10-28,12
11.168,688.483333333333,40.0333333333333,2019-10-28,13
9.202,527.25,37.2666666666667,2019-10-28,14
5.63200000000001,324.816666666667,33.5333333333333,2019-10-28,15
1.88,120.316666666667,29.6,2019-10-28,16
0.0730000000000075,4.85,25.2333333333333,2019-10-28,17
0.613,31.0166666666667,20.3666666666667,2019-10-29,6
3.468,194.133333333333,25.8166666666667,2019-10-29,7
7.998,456.066666666667,35.15,2019-10-29,8
4.666,247.25,31.0,2019-10-29,9
6.784,369.35,34.3833333333333,2019-10-29,10
9.134,543.533333333333,35.7333333333333,2019-10-29,11
11.742,755.1,40.8166666666667,2019-10-29,12
9.169,548.083333333333,38.05,2019-10-29,13
8.646,495.866666666667,36.5333333333333,2019-10-29,14
5.24099999999999,301.25,33.6666666666667,2019-10-29,15
1.512,96.8166666666667,26.7833333333333,2019-10-29,16
0.0409999999999968,2.66666666666667,23.05,2019-10-29,17
1.077,52.3666666666667,23.5666666666667,2019-10-30,6
3.758,221.533333333333,27.4833333333333,2019-10-30,7
8.265,468.816666666667,35.2166666666667,2019-10-30,8
11.167,693.016666666667,40.85,2019-10-30,9
12.139,810.666666666667,47.5166666666667,2019-10-30,10
12.266,842.816666666667,52.3,2019-10-30,11
12.089,803.833333333333,45.0833333333333,2019-10-30,12
10.918,677.633333333333,42.3333333333333,2019-10-30,13
8.404,478.166666666667,37.7,2019-10-30,14
5.024,277.9,33.9166666666667,2019-10-30,15
1.14800000000001,66.6,28.9166666666667,2019-10-30,16
0.0259999999999962,1.86666666666667,25.8166666666667,2019-10-30,17
0.457,25.1166666666667,21.4333333333333,2019-10-31,6
2.271,123.366666666667,25.8,2019-10-31,7
3.308,175.016666666667,28.75,2019-10-31,8
7.479,429.916666666667,37.9666666666667,2019-10-31,9
7.181,415.233333333333,39.7833333333333,2019-10-31,10
9.186,574.95,46.2666666666667,2019-10-31,11
11.617,764.133333333333,47.8166666666667,2019-10-31,12
10.312,639.3,42.8166666666667,2019-10-31,13
8.173,471.55,37.7666666666667,2019-10-31,14
